ensembl_id,ncbigene_id
ENSORLG00000015454,101171827
ENSORLG00000015455,101172549
ENSORLG00000015456,101158624
ENSORLG00000015457,101161303
ENSORLG00000015458,101160203
ENSORLG00000015459,101157373
ENSORLG00000015460,101169775
ENSORLG00000015463,101165506
ENSORLG00000015465,101155930
ENSORLG00000015466,101172783
ENSORLG00000015468,101161332
ENSORLG00000015469,101170014
ENSORLG00000015474,101156573
ENSORLG00000015475,101165762
ENSORLG00000015480,101166803
ENSORLG00000015481,101163162
ENSORLG00000015482,101158716
ENSORLG00000015483,101172370
ENSORLG00000015485,101170140
ENSORLG00000015486,101164354
ENSORLG00000015487,101157262
ENSORLG00000015488,101173409
ENSORLG00000015489,101170505
ENSORLG00000015491,101158966
ENSORLG00000015492,101173740
ENSORLG00000015493,105358590
ENSORLG00000015494,100304446
ENSORLG00000015495,101172328
ENSORLG00000015497,101158904
ENSORLG00000015498,101173519
ENSORLG00000015499,101161545
ENSORLG00000015500,101163578
ENSORLG00000015503,101157624
ENSORLG00000015505,101173975
ENSORLG00000015508,101159460
ENSORLG00000015509,101175073
ENSORLG00000015510,101161578
ENSORLG00000015511,101155592
ENSORLG00000015512,101172859
ENSORLG00000015513,101172576
ENSORLG00000015514,101157536
ENSORLG00000015515,101159695
ENSORLG00000015516,101173104
ENSORLG00000015518,101155838
ENSORLG00000015519,101173891
ENSORLG00000015520,101175475
ENSORLG00000015521,101158200
ENSORLG00000015522,101156074
ENSORLG00000015523,101160447
ENSORLG00000015524,101167047
ENSORLG00000015526,101157744
ENSORLG00000015528,101163821
ENSORLG00000015529,101165660
ENSORLG00000015531,101167298
ENSORLG00000015533,101170387
ENSORLG00000015535,101164852
ENSORLG00000015536,101162069
ENSORLG00000015537,101174460
ENSORLG00000015538,101159151
ENSORLG00000015539,105356017
ENSORLG00000015540,101156169
ENSORLG00000015541,101170994
ENSORLG00000015542,101160340
ENSORLG00000015543,101165908
ENSORLG00000015544,101171792
ENSORLG00000015546,101165301
ENSORLG00000015548,101158114
ENSORLG00000015549,101156410
ENSORLG00000015550,101166167
ENSORLG00000015551,101160697
ENSORLG00000015552,101159631
ENSORLG00000015553,101157132
ENSORLG00000015554,101163405
ENSORLG00000015556,101158363
ENSORLG00000015557,101165550
ENSORLG00000015559,101171935
ENSORLG00000015561,101156484
ENSORLG00000015563,101160945
ENSORLG00000015564,101166046
ENSORLG00000015567,101157777
ENSORLG00000015570,101157053
ENSORLG00000015571,101161447
ENSORLG00000015572,101161791
ENSORLG00000015574,101158875
ENSORLG00000015575,101173348
ENSORLG00000015576,101174699
ENSORLG00000015578,101171478
ENSORLG00000015579,101160578
ENSORLG00000015580,100049397
ENSORLG00000015582,101173759
ENSORLG00000015584,101163652
ENSORLG00000015585,101158447
ENSORLG00000015588,101165359
ENSORLG00000015589,101162277
ENSORLG00000015590,105357164
ENSORLG00000015594,101172296
ENSORLG00000015596,100125813
ENSORLG00000015598,101173220
ENSORLG00000015600,101164313
ENSORLG00000015601,101159124
ENSORLG00000015602,101167359
ENSORLG00000015603,101166419
ENSORLG00000015606,101166298
ENSORLG00000015608,101173463
ENSORLG00000015609,101174969
ENSORLG00000015610,101164881
ENSORLG00000015611,101161682
ENSORLG00000015614,101159373
ENSORLG00000015615,101155269
ENSORLG00000015619,101162474
ENSORLG00000015620,101166894
ENSORLG00000015621,101166664
ENSORLG00000015622,101175700
ENSORLG00000015623,101159875
ENSORLG00000015624,101173592
ENSORLG00000015626,101155508
ENSORLG00000015628,101157290
ENSORLG00000015629,101172545
ENSORLG00000015631,101161929
ENSORLG00000015634,101175612
ENSORLG00000015635,105356233
ENSORLG00000015637,101174621
ENSORLG00000015638,101157774
ENSORLG00000015639,101167139
ENSORLG00000015640,101173824
ENSORLG00000015642,101158614
ENSORLG00000015643,101154913
ENSORLG00000015644,101157369
ENSORLG00000015647,101157504
ENSORLG00000015648,101156007
ENSORLG00000015649,111949013
ENSORLG00000015652,101157748
ENSORLG00000015653,101159605
ENSORLG00000015654,101163437
ENSORLG00000015655,101173272
ENSORLG00000015659,101166908
ENSORLG00000015660,100049327
ENSORLG00000015661,101154896
ENSORLG00000015662,101160373
ENSORLG00000015663,101163929
ENSORLG00000015664,101158275
ENSORLG00000015665,100170632
ENSORLG00000015666,101156647
ENSORLG00000015667,101167386
ENSORLG00000015668,101166548
ENSORLG00000015669,101175436
ENSORLG00000015670,101174237
ENSORLG00000015672,101167637
ENSORLG00000015673,101160613
ENSORLG00000015674,101158494
ENSORLG00000015675,101173701
ENSORLG00000015676,101166865
ENSORLG00000015677,101157991
ENSORLG00000015678,101158525
ENSORLG00000015679,101166790
ENSORLG00000015680,101159843
ENSORLG00000015681,100049389
ENSORLG00000015682,101160090
ENSORLG00000015683,101159109
ENSORLG00000015684,101164431
ENSORLG00000015688,101174474
ENSORLG00000015690,101155397
ENSORLG00000015692,101158737
ENSORLG00000015695,101168297
ENSORLG00000015697,101173516
ENSORLG00000015700,101175684
ENSORLG00000015702,101164143
ENSORLG00000015703,101156887
ENSORLG00000015704,101155381
ENSORLG00000015705,101173934
ENSORLG00000015707,101168138
ENSORLG00000015708,101168564
ENSORLG00000015709,101164391
ENSORLG00000015710,101159153
ENSORLG00000015711,101166372
ENSORLG00000015712,101158986
ENSORLG00000015713,101174182
ENSORLG00000015714,101169057
ENSORLG00000015715,101155465
ENSORLG00000015716,101164922
ENSORLG00000015717,101167033
ENSORLG00000015718,101156135
ENSORLG00000015719,101167532
ENSORLG00000015720,101158020
ENSORLG00000015722,101160337
ENSORLG00000015723,101156377
ENSORLG00000015724,101167784
ENSORLG00000015725,101159235
ENSORLG00000015726,101174421
ENSORLG00000015729,101156621
ENSORLG00000015731,101167151
ENSORLG00000015733,101165175
ENSORLG00000015734,101175279
ENSORLG00000015735,111947065
ENSORLG00000015737,101155963
ENSORLG00000015738,101174663
ENSORLG00000015740,101166120
ENSORLG00000015741,101168548
ENSORLG00000015744,101169721
ENSORLG00000015745,101157364
ENSORLG00000015746,101155880
ENSORLG00000015748,101163892
ENSORLG00000015749,101174874
ENSORLG00000015750,101159829
ENSORLG00000015753,101165916
ENSORLG00000015754,101157613
ENSORLG00000015755,101156200
ENSORLG00000015756,101159478
ENSORLG00000015757,101170610
ENSORLG00000015758,101158522
ENSORLG00000015759,101165876
ENSORLG00000015760,101157339
ENSORLG00000015761,101175523
ENSORLG00000015763,101168036
ENSORLG00000015764,101167399
ENSORLG00000015765,110015271
ENSORLG00000015766,101154821
ENSORLG00000015767,101173756
ENSORLG00000015768,101160375
ENSORLG00000015769,101168283
ENSORLG00000015770,101160078
ENSORLG00000015772,101158766
ENSORLG00000015773,101155070
ENSORLG00000015774,101157827
ENSORLG00000015780,101155311
ENSORLG00000015781,101159011
ENSORLG00000015782,101160615
ENSORLG00000015786,101156439
ENSORLG00000015787,101174147
ENSORLG00000015789,101175153
ENSORLG00000015790,101160325
ENSORLG00000015791,101168154
ENSORLG00000015792,101171099
ENSORLG00000015793,101159713
ENSORLG00000015794,101156683
ENSORLG00000015795,101175396
ENSORLG00000015797,101168536
ENSORLG00000015798,101174716
ENSORLG00000015800,101165629
ENSORLG00000015802,101166163
ENSORLG00000015803,101161111
ENSORLG00000015804,101159260
ENSORLG00000015805,101159959
ENSORLG00000015806,101158016
ENSORLG00000015807,101171511
ENSORLG00000015810,101156920
ENSORLG00000015811,101161598
ENSORLG00000015812,101168403
ENSORLG00000015813,101174966
ENSORLG00000015814,101161075
ENSORLG00000015815,101160565
ENSORLG00000015816,101157160
ENSORLG00000015817,101155557
ENSORLG00000015819,101166415
ENSORLG00000015822,101159501
ENSORLG00000015823,101175208
ENSORLG00000015824,101166660
ENSORLG00000015825,101161360
ENSORLG00000015828,101157618
ENSORLG00000015830,101175449
ENSORLG00000015832,101159741
ENSORLG00000015835,101166016
ENSORLG00000015836,101165384
ENSORLG00000015839,101156117
ENSORLG00000015840,101175697
ENSORLG00000015843,101159504
ENSORLG00000015844,101168654
ENSORLG00000015845,101161599
ENSORLG00000015846,101175646
ENSORLG00000015847,101162092
ENSORLG00000015848,101159744
ENSORLG00000015849,100301623
ENSORLG00000015851,101154995
ENSORLG00000015852,101156355
ENSORLG00000015853,101162168
ENSORLG00000015855,101162407
ENSORLG00000015857,101159988
ENSORLG00000015860,101162641
ENSORLG00000015861,101162015
ENSORLG00000015862,105356808
ENSORLG00000015863,101155347
ENSORLG00000015864,101156605
ENSORLG00000015865,101167395
ENSORLG00000015866,101158436
ENSORLG00000015867,105354003
ENSORLG00000015868,101162259
ENSORLG00000015869,101156848
ENSORLG00000015870,101162881
ENSORLG00000015871,101155648
ENSORLG00000015872,101160450
ENSORLG00000015873,101162494
ENSORLG00000015874,101155598
ENSORLG00000015875,101170875
ENSORLG00000015876,101162725
ENSORLG00000015877,101162333
ENSORLG00000015878,101166263
ENSORLG00000015880,101158688
ENSORLG00000015882,101171281
ENSORLG00000015884,101160478
ENSORLG00000015885,101171526
ENSORLG00000015886,100049267
ENSORLG00000015887,101157086
ENSORLG00000015888,101160819
ENSORLG00000015889,101172108
ENSORLG00000015890,101155846
ENSORLG00000015892,101158815
ENSORLG00000015893,100049406
ENSORLG00000015894,101156129
ENSORLG00000015895,101159063
ENSORLG00000015896,101156083
ENSORLG00000015897,100049352
ENSORLG00000015900,101169031
ENSORLG00000015904,101159991
ENSORLG00000015906,101158937
ENSORLG00000015907,105356810
ENSORLG00000015908,101155894
ENSORLG00000015909,101172360
ENSORLG00000015910,101160946
ENSORLG00000015911,101161064
ENSORLG00000015912,101157321
ENSORLG00000015912,101167647
ENSORLG00000015913,101167612
ENSORLG00000015914,101156733
ENSORLG00000015915,101161203
ENSORLG00000015916,101159186
ENSORLG00000015917,101156132
ENSORLG00000015918,105356927
ENSORLG00000015919,101168614
ENSORLG00000015923,101166511
ENSORLG00000015924,101160730
ENSORLG00000015929,101168859
ENSORLG00000015930,101163218
ENSORLG00000015931,101158109
ENSORLG00000015932,100049190
ENSORLG00000015933,101163620
ENSORLG00000015934,101156970
ENSORLG00000015935,101156859
ENSORLG00000015936,101162568
ENSORLG00000015937,101158358
ENSORLG00000015939,101161563
ENSORLG00000015940,101167899
ENSORLG00000015943,101166758
ENSORLG00000015944,101156374
ENSORLG00000015945,101168399
ENSORLG00000015946,101166391
ENSORLG00000015947,101163705
ENSORLG00000015948,101161814
ENSORLG00000015950,101167003
ENSORLG00000015951,100049306
ENSORLG00000015952,101159817
ENSORLG00000015953,101156787
ENSORLG00000015955,101163944
ENSORLG00000015957,101158609
ENSORLG00000015958,101169283
ENSORLG00000015959,101158556
ENSORLG00000015960,101164199
ENSORLG00000015961,101157098
ENSORLG00000015964,101162219
ENSORLG00000015965,101160065
ENSORLG00000015966,101164615
ENSORLG00000015967,101160977
ENSORLG00000015968,105354443
ENSORLG00000015969,101157024
ENSORLG00000015971,101161450
ENSORLG00000015972,101173092
ENSORLG00000015973,101170027
ENSORLG00000015977,101160734
ENSORLG00000015978,101159553
ENSORLG00000015979,101169531
ENSORLG00000015980,101157334
ENSORLG00000015981,101167500
ENSORLG00000015982,101168894
ENSORLG00000015983,101161483
ENSORLG00000015984,101169438
ENSORLG00000015986,101164863
ENSORLG00000015988,101169778
ENSORLG00000015989,101169389
ENSORLG00000015990,101157579
ENSORLG00000015991,101157211
ENSORLG00000015992,101173336
ENSORLG00000015993,101159043
ENSORLG00000015994,101160314
ENSORLG00000015995,101157449
ENSORLG00000015996,101162802
ENSORLG00000015999,101161685
ENSORLG00000016000,101161242
ENSORLG00000016003,101161726
ENSORLG00000016006,101170277
ENSORLG00000016007,101159103
ENSORLG00000016010,101173579
ENSORLG00000016011,101164854
ENSORLG00000016012,101160552
ENSORLG00000016013,101159353
ENSORLG00000016015,101173974
ENSORLG00000016016,101159587
ENSORLG00000016017,101170523
ENSORLG00000016018,101169684
ENSORLG00000016019,101174221
ENSORLG00000016020,101158316
ENSORLG00000016021,101162208
ENSORLG00000016022,101170173
ENSORLG00000016023,101165111
ENSORLG00000016025,101163048
ENSORLG00000016026,101157888
ENSORLG00000016027,101161932
ENSORLG00000016028,101161486
ENSORLG00000016029,101157694
ENSORLG00000016030,101160806
ENSORLG00000016035,101159531
ENSORLG00000016036,101167864
ENSORLG00000016037,101165360
ENSORLG00000016038,101162454
ENSORLG00000016039,101161728
ENSORLG00000016040,101169638
ENSORLG00000016041,101158138
ENSORLG00000016042,101170017
ENSORLG00000016043,101158193
ENSORLG00000016045,101168112
ENSORLG00000016046,101161051
ENSORLG00000016047,101162688
ENSORLG00000016048,101157265
ENSORLG00000016050,101174949
ENSORLG00000016051,101165605
ENSORLG00000016052,101168361
ENSORLG00000016053,101171254
ENSORLG00000016054,101157939
ENSORLG00000016055,101170509
ENSORLG00000016056,101159824
ENSORLG00000016058,101160071
ENSORLG00000016062,101168615
ENSORLG00000016063,101162211
ENSORLG00000016064,100049336
ENSORLG00000016065,101160263
ENSORLG00000016066,101157502
ENSORLG00000016067,101171751
ENSORLG00000016068,101170754
ENSORLG00000016070,101158636
ENSORLG00000016074,101175351
ENSORLG00000016075,101162445
ENSORLG00000016076,101162172
ENSORLG00000016077,101168860
ENSORLG00000016078,101154900
ENSORLG00000016079,101160507
ENSORLG00000016080,101162679
ENSORLG00000016081,101159789
ENSORLG00000016082,101163292
ENSORLG00000016084,101160760
ENSORLG00000016085,101162924
ENSORLG00000016086,101158810
ENSORLG00000016093,101170998
ENSORLG00000016094,101170666
ENSORLG00000016095,101159137
ENSORLG00000016096,105354152
ENSORLG00000016098,101159057
ENSORLG00000016099,101158248
ENSORLG00000016105,100302425
ENSORLG00000016109,101162928
ENSORLG00000016110,101161995
ENSORLG00000016111,101163493
ENSORLG00000016112,101170918
ENSORLG00000016113,101162240
ENSORLG00000016114,101165119
ENSORLG00000016115,101170761
ENSORLG00000016116,101162644
ENSORLG00000016117,105357228
ENSORLG00000016118,101165930
ENSORLG00000016119,101171240
ENSORLG00000016120,101168505
ENSORLG00000016121,101172250
ENSORLG00000016122,101162042
ENSORLG00000016123,101159546
ENSORLG00000016124,101165368
ENSORLG00000016126,101171030
ENSORLG00000016127,100049392
ENSORLG00000016128,101166592
ENSORLG00000016129,101160279
ENSORLG00000016130,101163978
ENSORLG00000016133,101166836
ENSORLG00000016134,101169351
ENSORLG00000016135,101171278
ENSORLG00000016136,101171523
ENSORLG00000016137,101159383
ENSORLG00000016138,101160031
ENSORLG00000016139,101167083
ENSORLG00000016140,100301618
ENSORLG00000016141,105358343
ENSORLG00000016142,101165612
ENSORLG00000016143,101158441
ENSORLG00000016145,101171567
ENSORLG00000016146,101160275
ENSORLG00000016147,101171485
ENSORLG00000016148,111947550
ENSORLG00000016149,101162475
ENSORLG00000016151,101171820
ENSORLG00000016152,101160037
ENSORLG00000016154,101155146
ENSORLG00000016155,101172501
ENSORLG00000016157,101167329
ENSORLG00000016158,101162709
ENSORLG00000016161,101160282
ENSORLG00000016162,100049436
ENSORLG00000016163,101172067
ENSORLG00000016166,101163741
ENSORLG00000016167,100125500
ENSORLG00000016170,101162676
ENSORLG00000016171,101172525
ENSORLG00000016172,101162884
ENSORLG00000016173,101171005
ENSORLG00000016174,101160523
ENSORLG00000016175,101163409
ENSORLG00000016177,101168754
ENSORLG00000016178,101171248
ENSORLG00000016180,101162954
ENSORLG00000016181,101160520
ENSORLG00000016182,101158942
ENSORLG00000016183,101164480
ENSORLG00000016184,101171987
ENSORLG00000016185,101159190
ENSORLG00000016186,101164159
ENSORLG00000016187,101165859
ENSORLG00000016188,101163126
ENSORLG00000016189,101167832
ENSORLG00000016190,101159435
ENSORLG00000016192,100529161
ENSORLG00000016193,101164149
ENSORLG00000016194,101169598
ENSORLG00000016195,101160526
ENSORLG00000016196,101163201
ENSORLG00000016197,101164651
ENSORLG00000016198,101160779
ENSORLG00000016199,101161202
ENSORLG00000016200,101164562
ENSORLG00000016201,101163439
ENSORLG00000016202,105354303
ENSORLG00000016203,101172648
ENSORLG00000016204,101161023
ENSORLG00000016206,101168083
ENSORLG00000016209,101171492
ENSORLG00000016210,101164900
ENSORLG00000016211,101166352
ENSORLG00000016212,101155385
ENSORLG00000016213,101163372
ENSORLG00000016214,101164397
ENSORLG00000016216,101163319
ENSORLG00000016217,101168332
ENSORLG00000016221,101166842
ENSORLG00000016222,101169847
ENSORLG00000016225,101168825
ENSORLG00000016226,101164726
ENSORLG00000016227,101161771
ENSORLG00000016228,101163566
ENSORLG00000016229,101163690
ENSORLG00000016230,101163864
ENSORLG00000016233,101155638
ENSORLG00000016234,101164114
ENSORLG00000016235,101155884
ENSORLG00000016236,101160777
ENSORLG00000016237,101164641
ENSORLG00000016238,101164809
ENSORLG00000016239,101173007
ENSORLG00000016240,101169075
ENSORLG00000016241,101164981
ENSORLG00000016242,101162016
ENSORLG00000016243,101169324
ENSORLG00000016244,101163930
ENSORLG00000016247,101170084
ENSORLG00000016248,101156121
ENSORLG00000016249,101161021
ENSORLG00000016251,101165063
ENSORLG00000016252,101173251
ENSORLG00000016253,101165235
ENSORLG00000016255,101164362
ENSORLG00000016256,101158949
ENSORLG00000016257,101161281
ENSORLG00000016258,101169822
ENSORLG00000016259,101165485
ENSORLG00000016261,105353543
ENSORLG00000016263,100049229
ENSORLG00000016264,101173137
ENSORLG00000016266,101171993
ENSORLG00000016267,100529185
ENSORLG00000016268,101159615
ENSORLG00000016269,101167335
ENSORLG00000016270,101173475
ENSORLG00000016271,101166675
ENSORLG00000016273,101159857
ENSORLG00000016274,101159197
ENSORLG00000016275,101164432
ENSORLG00000016276,101164858
ENSORLG00000016277,101169153
ENSORLG00000016279,101160105
ENSORLG00000016281,101170338
ENSORLG00000016282,101165152
ENSORLG00000016283,101162495
ENSORLG00000016284,101164676
ENSORLG00000016285,101163810
ENSORLG00000016287,101167839
ENSORLG00000016288,105354644
ENSORLG00000016289,101165115
ENSORLG00000016290,101156359
ENSORLG00000016292,101165400
ENSORLG00000016293,101165483
ENSORLG00000016295,101164923
ENSORLG00000016296,101159668
ENSORLG00000016297,101165364
ENSORLG00000016299,101173890
ENSORLG00000016300,101165647
ENSORLG00000016301,101164303
ENSORLG00000016303,101173714
ENSORLG00000016305,101170833
ENSORLG00000016307,101165896
ENSORLG00000016309,101161931
ENSORLG00000016310,101159913
ENSORLG00000016311,101168261
ENSORLG00000016312,101159676
ENSORLG00000016313,101164719
ENSORLG00000016314,101161524
ENSORLG00000016316,101162727
ENSORLG00000016318,101162171
ENSORLG00000016319,101162972
ENSORLG00000016322,101173949
ENSORLG00000016323,101165176
ENSORLG00000016324,101163219
ENSORLG00000016325,101173380
ENSORLG00000016326,101162562
ENSORLG00000016329,101160161
ENSORLG00000016330,105356046
ENSORLG00000016331,101170060
ENSORLG00000016332,101165917
ENSORLG00000016333,101175680
ENSORLG00000016334,101163455
ENSORLG00000016335,101173622
ENSORLG00000016336,101154977
ENSORLG00000016338,101174189
ENSORLG00000016339,101166921
ENSORLG00000016340,101160407
ENSORLG00000016342,101170310
ENSORLG00000016343,101171071
ENSORLG00000016346,101160414
ENSORLG00000016347,101171322
ENSORLG00000016348,101155224
ENSORLG00000016349,101165856
ENSORLG00000016350,101171568
ENSORLG00000016352,101155462
ENSORLG00000016353,101164973
ENSORLG00000016354,101162797
ENSORLG00000016355,101163706
ENSORLG00000016356,101165982
ENSORLG00000016357,101171821
ENSORLG00000016359,101166382
ENSORLG00000016362,101165228
ENSORLG00000016363,101163043
ENSORLG00000016364,101173854
ENSORLG00000016366,101160911
ENSORLG00000016367,101160653
ENSORLG00000016368,101165473
ENSORLG00000016369,101169572
ENSORLG00000016370,101172068
ENSORLG00000016371,101155717
ENSORLG00000016372,101162257
ENSORLG00000016373,101165973
ENSORLG00000016374,101156771
ENSORLG00000016375,101167039
ENSORLG00000016378,101166661
ENSORLG00000016379,101166227
ENSORLG00000016380,101174427
ENSORLG00000016381,101162492
ENSORLG00000016382,101160902
ENSORLG00000016383,101174916
ENSORLG00000016384,101169257
ENSORLG00000016385,101174095
ENSORLG00000016388,101172488
ENSORLG00000016389,101157325
ENSORLG00000016390,101167413
ENSORLG00000016391,101161149
ENSORLG00000016392,101161398
ENSORLG00000016393,101157568
ENSORLG00000016394,101155959
ENSORLG00000016396,100049350
ENSORLG00000016397,101172321
ENSORLG00000016398,101169505
ENSORLG00000016400,101161633
ENSORLG00000016402,100169845
ENSORLG00000016403,101160592
ENSORLG00000016406,101166476
ENSORLG00000016408,101166098
ENSORLG00000016410,101167667
ENSORLG00000016413,101165390
ENSORLG00000016416,101173050
ENSORLG00000016421,101169992
ENSORLG00000016422,101162723
ENSORLG00000016423,101166964
ENSORLG00000016424,101170388
ENSORLG00000016426,101174583
ENSORLG00000016427,101175160
ENSORLG00000016428,101174676
ENSORLG00000016429,101170800
ENSORLG00000016430,101164200
ENSORLG00000016431,101156434
ENSORLG00000016434,101162287
ENSORLG00000016437,101163700
ENSORLG00000016438,101167211
ENSORLG00000016439,101156678
ENSORLG00000016440,101170309
ENSORLG00000016442,105354455
ENSORLG00000016443,101168167
ENSORLG00000016444,101174824
ENSORLG00000016445,101167149
ENSORLG00000016446,101164448
ENSORLG00000016447,100301582
ENSORLG00000016450,101163216
ENSORLG00000016451,101164113
ENSORLG00000016452,101175170
ENSORLG00000016454,101162525
ENSORLG00000016455,101171039
ENSORLG00000016456,101164361
ENSORLG00000016457,101163451
ENSORLG00000016458,101157247
ENSORLG00000016459,101165882
ENSORLG00000016460,101172123
ENSORLG00000016461,101166126
ENSORLG00000016462,101175660
ENSORLG00000016464,101167538
ENSORLG00000016465,101154958
ENSORLG00000016466,101166349
ENSORLG00000016467,101157485
ENSORLG00000016468,101172728
ENSORLG00000016469,101170553
ENSORLG00000016472,101171289
ENSORLG00000016474,101167790
ENSORLG00000016475,101168416
ENSORLG00000016476,101161408
ENSORLG00000016479,101158055
ENSORLG00000016481,101170799
ENSORLG00000016483,101166377
ENSORLG00000016484,101171377
ENSORLG00000016485,101167648
ENSORLG00000016486,100049260
ENSORLG00000016487,101161892
ENSORLG00000016488,101168664
ENSORLG00000016490,101158307
ENSORLG00000016494,101171038
ENSORLG00000016496,101173538
ENSORLG00000016497,101175653
ENSORLG00000016499,101166595
ENSORLG00000016500,101163702
ENSORLG00000016501,101167900
ENSORLG00000016502,101166297
ENSORLG00000016503,105354285
ENSORLG00000016504,101168909
ENSORLG00000016507,101155939
ENSORLG00000016508,101167116
ENSORLG00000016509,101165186
ENSORLG00000016510,101173779
ENSORLG00000016511,101173031
ENSORLG00000016512,100144362
ENSORLG00000016514,101157728
ENSORLG00000016517,101162604
ENSORLG00000016518,101168151
ENSORLG00000016519,101163003
ENSORLG00000016520,101173276
ENSORLG00000016522,101165432
ENSORLG00000016523,101167363
ENSORLG00000016524,101168289
ENSORLG00000016525,101156178
ENSORLG00000016526,101164196
ENSORLG00000016527,101165679
ENSORLG00000016528,101158478
ENSORLG00000016532,101171536
ENSORLG00000016534,101154952
ENSORLG00000016535,101158558
ENSORLG00000016536,101164446
ENSORLG00000016537,101173520
ENSORLG00000016538,101175390
ENSORLG00000016540,101168541
ENSORLG00000016541,101167616
ENSORLG00000016542,101169159
ENSORLG00000016543,101163085
ENSORLG00000016545,101166789
ENSORLG00000016547,101167459
ENSORLG00000016548,101168400
ENSORLG00000016549,101175639
ENSORLG00000016551,101166547
ENSORLG00000016552,101167867
ENSORLG00000016553,101158883
ENSORLG00000016554,100049285
ENSORLG00000016555,101163330
ENSORLG00000016556,101163579
ENSORLG00000016557,100049509
ENSORLG00000016558,101168784
ENSORLG00000016559,101164692
ENSORLG00000016561,101172973
ENSORLG00000016562,100049317
ENSORLG00000016563,101163822
ENSORLG00000016564,101157138
ENSORLG00000016565,101165927
ENSORLG00000016566,101168895
ENSORLG00000016568,105354150
ENSORLG00000016569,101154939
ENSORLG00000016570,101173460
ENSORLG00000016571,101160845
ENSORLG00000016572,101166174
ENSORLG00000016573,100049253
ENSORLG00000016575,101169403
ENSORLG00000016576,101171786
ENSORLG00000016577,101164063
ENSORLG00000016578,100144387
ENSORLG00000016579,101155197
ENSORLG00000016580,100049332
ENSORLG00000016581,100125508
ENSORLG00000016582,101155433
ENSORLG00000016583,101164940
ENSORLG00000016584,101169142
ENSORLG00000016585,101173699
ENSORLG00000016587,101167581
ENSORLG00000016588,101173905
ENSORLG00000016589,101174015
ENSORLG00000016590,101168217
ENSORLG00000016591,101161090
ENSORLG00000016592,101169288
ENSORLG00000016593,101157374
ENSORLG00000016594,101169895
ENSORLG00000016595,101155183
ENSORLG00000016596,101172034
ENSORLG00000016597,101164314
ENSORLG00000016598,101159132
ENSORLG00000016600,101165191
ENSORLG00000016602,101164563
ENSORLG00000016604,101169390
ENSORLG00000016606,101164810
ENSORLG00000016607,101156170
ENSORLG00000016608,101173932
ENSORLG00000016609,101169652
ENSORLG00000016610,101168467
ENSORLG00000016612,101161338
ENSORLG00000016613,101155419
ENSORLG00000016617,100049437
ENSORLG00000016618,101169639
ENSORLG00000016619,101167032
ENSORLG00000016620,101174259
ENSORLG00000016621,101157866
ENSORLG00000016622,101164690
ENSORLG00000016623,101166427
ENSORLG00000016625,101168715
ENSORLG00000016626,101155841
ENSORLG00000016627,101164938
ENSORLG00000016628,101158115
ENSORLG00000016629,101167835
ENSORLG00000016631,101169535
ENSORLG00000016635,101172290
ENSORLG00000016637,101174389
ENSORLG00000016638,101161834
ENSORLG00000016639,101168336
ENSORLG00000016641,101165064
ENSORLG00000016642,101174970
ENSORLG00000016643,101174419
ENSORLG00000016644,101158615
ENSORLG00000016645,101156411
ENSORLG00000016646,101174497
ENSORLG00000016647,101172369
ENSORLG00000016648,101166671
ENSORLG00000016649,101158861
ENSORLG00000016650,101170385
ENSORLG00000016654,101166917
ENSORLG00000016655,101156656
ENSORLG00000016657,101174989
ENSORLG00000016658,101167448
ENSORLG00000016659,101159110
ENSORLG00000016661,101168959
ENSORLG00000016662,101174907
ENSORLG00000016663,101165189
ENSORLG00000016664,101167373
ENSORLG00000016665,101175230
ENSORLG00000016666,101172539
ENSORLG00000016667,101170020
ENSORLG00000016669,101168587
ENSORLG00000016670,101172617
ENSORLG00000016671,101170270
ENSORLG00000016672,101162074
ENSORLG00000016673,101165435
ENSORLG00000016674,101167626
ENSORLG00000016675,101165312
ENSORLG00000016676,101156317
ENSORLG00000016677,101175212
ENSORLG00000016678,105356252
ENSORLG00000016679,101175150
ENSORLG00000016681,101172857
ENSORLG00000016682,101169610
ENSORLG00000016684,101171048
ENSORLG00000016686,101159850
ENSORLG00000016687,101159856
ENSORLG00000016688,101173421
ENSORLG00000016690,100125533
ENSORLG00000016691,101168829
ENSORLG00000016692,100049370
ENSORLG00000016693,101169858
ENSORLG00000016694,100049516
ENSORLG00000016695,101159360
ENSORLG00000016697,101156895
ENSORLG00000016699,101167410
ENSORLG00000016701,101175643
ENSORLG00000016702,101160104
ENSORLG00000016703,101160098
ENSORLG00000016704,101170097
ENSORLG00000016705,101173751
ENSORLG00000016706,101157133
ENSORLG00000016707,101154944
ENSORLG00000016708,101165559
ENSORLG00000016709,101175453
ENSORLG00000016710,101167876
ENSORLG00000016712,101155188
ENSORLG00000016714,101175472
ENSORLG00000016716,101160346
ENSORLG00000016717,101160352
ENSORLG00000016719,101155424
ENSORLG00000016721,101160585
ENSORLG00000016722,101173900
ENSORLG00000016723,101169327
ENSORLG00000016724,101167701
ENSORLG00000016728,101165809
ENSORLG00000016729,101159588
ENSORLG00000016730,101162320
ENSORLG00000016731,101156809
ENSORLG00000016732,101160839
ENSORLG00000016733,101159594
ENSORLG00000016734,101159825
ENSORLG00000016735,101160072
ENSORLG00000016737,101174143
ENSORLG00000016738,101162554
ENSORLG00000016739,101168124
ENSORLG00000016740,101165932
ENSORLG00000016741,101167951
